"gene_short_name" "biotype" "num_cells_expressed" "use_for_ordering"
"ENSG00000228482.1" "RP5-859D4.3" "lincRNA" 0 FALSE
"ENSG00000228484.1" "RP11-106M7.1" "lincRNA" 2 FALSE
"ENSG00000228485.1" "RP11-567J24.4" "sense_intronic" 2 FALSE
"ENSG00000228486.4" "AC017099.3" "antisense" 49 FALSE
"ENSG00000228487.1" "RP13-225O21.2" "antisense" 0 FALSE
"ENSG00000228488.1" "AC092168.4" "lincRNA" 0 FALSE
"ENSG00000228489.1" "AC096732.1" "pseudogene" 0 FALSE
"ENSG00000228492.2" "RAB11FIP1P1" "pseudogene" 11 FALSE
"ENSG00000228495.1" "RP3-523C21.1" "processed_transcript" 16 FALSE
"ENSG00000228496.1" "AC106875.1" "sense_intronic" 0 FALSE
"ENSG00000228499.1" "TMSB10P1" "pseudogene" 1 FALSE
"ENSG00000228501.2" "RPL15P18" "pseudogene" 19 FALSE
"ENSG00000228502.1" "EEF1A1P11" "pseudogene" 32 FALSE
"ENSG00000228503.1" "RP11-347D21.2" "lincRNA" 0 FALSE
"ENSG00000228504.1" "RP4-586O15.1" "lincRNA" 0 FALSE
"ENSG00000228505.1" "AC011897.2" "lincRNA" 0 FALSE
"ENSG00000228506.1" "RP11-98I9.4" "antisense" 18 FALSE
"ENSG00000228507.1" "DAP3P2" "pseudogene" 3 FALSE
"ENSG00000228509.1" "AC006460.2" "antisense" 17 FALSE
"ENSG00000228510.2" "RP11-339B21.8" "pseudogene" 1 FALSE
"ENSG00000228512.2" "RP11-281A20.2" "lincRNA" 1 FALSE
"ENSG00000228513.1" "AC023271.1" "pseudogene" 5 FALSE
"ENSG00000228517.2" "CT47A7" "protein_coding" 0 FALSE
"ENSG00000228518.1" "SURF6P1" "pseudogene" 0 FALSE
"ENSG00000228519.3" "RP11-298C3.2" "pseudogene" 4 FALSE
"ENSG00000228521.2" "AC099552.3" "lincRNA" 0 FALSE
"ENSG00000228522.2" "RP11-236F9.2" "pseudogene" 1 FALSE
"ENSG00000228523.1" "RP4-763G1.1" "pseudogene" 0 FALSE
"ENSG00000228525.1" "RP5-1087E8.2" "pseudogene" 0 FALSE
"ENSG00000228526.1" "RP3-510D11.1" "lincRNA" 7 FALSE
"ENSG00000228527.1" "RP11-179B15.5" "lincRNA" 1 FALSE
"ENSG00000228528.1" "AC068057.1" "lincRNA" 0 FALSE
"ENSG00000228530.1" "RP11-567B20.1" "pseudogene" 0 FALSE
"ENSG00000228532.2" "RP1-241P17.4" "protein_coding" 37 FALSE
"ENSG00000228534.1" "RP11-95H8.5" "lincRNA" 0 FALSE
"ENSG00000228536.1" "RP11-392O17.1" "lincRNA" 2 FALSE
"ENSG00000228537.1" "AL353608.1" "protein_coding" 0 FALSE
"ENSG00000228538.1" "AC009411.1" "lincRNA" 0 FALSE
"ENSG00000228539.1" "RP11-526K17.2" "lincRNA" 0 FALSE
"ENSG00000228540.1" "IMMP2L-IT1" "sense_intronic" 1 FALSE
"ENSG00000228541.1" "AC093159.1" "lincRNA" 0 FALSE
"ENSG00000228543.1" "GS1-519E5.1" "lincRNA" 0 FALSE
"ENSG00000228544.1" "KIAA1984-AS1" "antisense" 1 FALSE
"ENSG00000228546.2" "CTA-313A17.3" "pseudogene" 110 FALSE
"ENSG00000228547.4" "OR7E26P" "pseudogene" 0 FALSE
"ENSG00000228548.1" "ITPKB-AS1" "antisense" 1 FALSE
"ENSG00000228549.1" "RP11-108M9.3" "lincRNA" 0 FALSE
"ENSG00000228550.1" "RP11-483M24.2" "pseudogene" 1 FALSE
"ENSG00000228551.1" "SNRPGP9" "pseudogene" 17 FALSE
"ENSG00000228553.1" "RP11-391J2.3" "antisense" 1 FALSE
"ENSG00000228554.1" "AC004837.5" "antisense" 4 FALSE
"ENSG00000228557.1" "HSPA8P17" "pseudogene" 0 FALSE
"ENSG00000228559.1" "RP3-340B19.3" "lincRNA" 0 FALSE
"ENSG00000228560.1" "RP11-550P17.5" "processed_transcript" 8 FALSE
"ENSG00000228561.2" "RP11-114M1.1" "lincRNA" 3 FALSE
"ENSG00000228563.1" "AL133247.2" "antisense" 0 FALSE
"ENSG00000228564.1" "RP11-3N2.3" "antisense" 0 FALSE
"ENSG00000228566.1" "RP11-170M17.1" "lincRNA" 0 FALSE
"ENSG00000228567.2" "VN1R4" "protein_coding" 0 FALSE
"ENSG00000228568.1" "AC006461.2" "pseudogene" 1 FALSE
"ENSG00000228569.1" "AC073133.2" "lincRNA" 0 FALSE
"ENSG00000228570.3" "NUTM2E" "protein_coding" 1 FALSE
"ENSG00000228571.1" "HSFY7P" "pseudogene" 0 FALSE
"ENSG00000228572.1" "NCRNA00108" "pseudogene" 0 FALSE
"ENSG00000228573.1" "RP11-279N8.1" "lincRNA" 1 FALSE
"ENSG00000228577.1" "AC010731.2" "antisense" 2 FALSE
"ENSG00000228578.1" "TUBB1P2" "pseudogene" 0 FALSE
"ENSG00000228585.1" "AC073143.1" "pseudogene" 0 FALSE
"ENSG00000228586.1" "AC005042.5" "processed_transcript" 0 FALSE
"ENSG00000228587.1" "RP1-41P2.7" "lincRNA" 0 FALSE
"ENSG00000228589.2" "SPCS2P4" "pseudogene" 244 FALSE
"ENSG00000228590.1" "AC007381.3" "lincRNA" 0 FALSE
"ENSG00000228592.1" "AP000459.4" "processed_transcript" 0 FALSE
"ENSG00000228594.1" "C1orf233" "protein_coding" 11 FALSE
"ENSG00000228595.1" "PAICSP2" "pseudogene" 0 FALSE
"ENSG00000228596.1" "AC013436.6" "antisense" 0 FALSE
"ENSG00000228597.1" "MTND4P1" "pseudogene" 0 FALSE
"ENSG00000228598.1" "MACC1-AS1" "antisense" 0 FALSE
"ENSG00000228599.1" "RP6-11O7.2" "pseudogene" 23 FALSE
"ENSG00000228600.1" "POLR2CP" "pseudogene" 0 FALSE
"ENSG00000228601.1" "RPL39P" "pseudogene" 10 FALSE
"ENSG00000228604.3" "RP5-872K7.7" "antisense" 1 FALSE
"ENSG00000228606.1" "RP11-574F21.2" "antisense" 20 FALSE
"ENSG00000228607.2" "CLDN25" "protein_coding" 0 FALSE
"ENSG00000228609.1" "RP3-341D10.4" "lincRNA" 25 FALSE
"ENSG00000228610.1" "GS1-590J15.1" "pseudogene" 0 FALSE
"ENSG00000228611.2" "HNF4GP1" "pseudogene" 0 FALSE
"ENSG00000228612.2" "HK2P1" "pseudogene" 0 FALSE
"ENSG00000228613.1" "AC144450.1" "antisense" 1 FALSE
"ENSG00000228614.1" "RP13-476E20.1" "antisense" 1 FALSE
"ENSG00000228615.1" "AC093166.3" "pseudogene" 3 FALSE
"ENSG00000228616.1" "RP11-66N11.7" "lincRNA" 0 FALSE
"ENSG00000228617.1" "RP11-157L3.2" "pseudogene" 0 FALSE
"ENSG00000228618.1" "AC012462.3" "lincRNA" 0 FALSE
"ENSG00000228620.1" "RP3-434P1.6" "antisense" 0 FALSE
"ENSG00000228622.1" "RP1-302D9.1" "lincRNA" 0 FALSE
"ENSG00000228623.2" "ZNF883" "lincRNA" 25 FALSE
"ENSG00000228624.2" "RP3-399L15.3" "processed_transcript" 102 FALSE
"ENSG00000228625.1" "RP11-1B20.1" "antisense" 5 FALSE
"ENSG00000228626.1" "RP11-495P10.9" "pseudogene" 1 FALSE
"ENSG00000228627.1" "GS1-278J22.2" "lincRNA" 0 FALSE
"ENSG00000228629.2" "AC092295.4" "antisense" 1 FALSE
"ENSG00000228630.1" "HOTAIR" "antisense" 69 FALSE
"ENSG00000228634.1" "RP4-534N18.2" "lincRNA" 12 FALSE
"ENSG00000228636.1" "RP5-1051H14.2" "lincRNA" 0 FALSE
"ENSG00000228638.1" "FCF1P2" "pseudogene" 22 FALSE
"ENSG00000228639.2" "AC005152.3" "lincRNA" 0 FALSE
"ENSG00000228643.1" "AC079779.4" "processed_transcript" 0 FALSE
"ENSG00000228645.2" "PHKG1P2" "pseudogene" 0 FALSE
"ENSG00000228646.3" "RP11-554K11.1" "pseudogene" 0 FALSE
"ENSG00000228648.1" "RP11-568A7.2" "lincRNA" 0 FALSE
"ENSG00000228649.3" "AC005682.5" "processed_transcript" 32 FALSE
"ENSG00000228650.2" "AC008940.1" "lincRNA" 0 FALSE
"ENSG00000228651.1" "RP11-556E13.1" "antisense" 0 FALSE
"ENSG00000228653.2" "RP11-321E8.2" "pseudogene" 2 FALSE
"ENSG00000228655.2" "AC096558.1" "antisense" 0 FALSE
"ENSG00000228656.1" "MYO5BP3" "pseudogene" 0 FALSE
"ENSG00000228657.1" "RP11-170J3.2" "pseudogene" 25 FALSE
"ENSG00000228658.1" "RP11-791O21.5" "lincRNA" 0 FALSE
"ENSG00000228659.1" "RP1-23K20.2" "antisense" 0 FALSE
"ENSG00000228660.1" "VN1R35P" "pseudogene" 0 FALSE
"ENSG00000228661.1" "AC090587.5" "antisense" 0 FALSE
"ENSG00000228663.1" "PSMD10P1" "pseudogene" 3 FALSE
"ENSG00000228664.1" "RP11-416K24.1" "pseudogene" 0 FALSE
"ENSG00000228665.2" "RP11-20O24.1" "pseudogene" 14 FALSE
"ENSG00000228666.1" "KRT18P1" "pseudogene" 0 FALSE
"ENSG00000228667.1" "RP11-129O7.2" "pseudogene" 0 FALSE
"ENSG00000228669.1" "LINC00448" "lincRNA" 0 FALSE
"ENSG00000228670.3" "NANOGP2" "pseudogene" 0 FALSE
"ENSG00000228672.2" "PROB1" "protein_coding" 1 FALSE
"ENSG00000228674.3" "CTB-147C22.3" "pseudogene" 13 FALSE
"ENSG00000228675.1" "AC006482.1" "lincRNA" 0 FALSE
"ENSG00000228677.1" "TTC3-AS1" "antisense" 8 FALSE
"ENSG00000228679.1" "RP4-676J13.2" "lincRNA" 0 FALSE
"ENSG00000228680.1" "AC004692.4" "antisense" 0 FALSE
"ENSG00000228681.1" "AC008072.1" "pseudogene" 0 FALSE
"ENSG00000228682.2" "RP11-439L8.3" "lincRNA" 0 FALSE
"ENSG00000228683.1" "RP11-31E13.2" "lincRNA" 0 FALSE
"ENSG00000228685.1" "RP11-336A10.7" "pseudogene" 0 FALSE
"ENSG00000228686.2" "RP11-492I21.1" "antisense" 3 FALSE
"ENSG00000228687.1" "RP3-419C19.3" "pseudogene" 1 FALSE
"ENSG00000228688.1" "COL11A2P1" "pseudogene" 0 FALSE
"ENSG00000228689.2" "RP3-335N17.2" "antisense" 0 FALSE
"ENSG00000228692.1" "RP5-826L7.1" "lincRNA" 6 FALSE
"ENSG00000228694.1" "MTND4P18" "pseudogene" 0 FALSE
"ENSG00000228695.5" "CES1P1" "pseudogene" 0 FALSE
"ENSG00000228696.4" "ARL17B" "protein_coding" 24 FALSE
"ENSG00000228697.1" "RP5-968D22.1" "lincRNA" 0 FALSE
"ENSG00000228700.1" "RP11-155G14.1" "pseudogene" 0 FALSE
"ENSG00000228701.1" "TNKS2-AS1" "antisense" 14 FALSE
"ENSG00000228702.1" "RP11-671E7.1" "pseudogene" 0 FALSE
"ENSG00000228703.1" "RP5-1160K1.6" "antisense" 1 FALSE
"ENSG00000228704.1" "RP11-138M12.1" "lincRNA" 0 FALSE
"ENSG00000228705.1" "LINC00659" "antisense" 0 FALSE
"ENSG00000228707.1" "RP11-787B4.2" "lincRNA" 0 FALSE
"ENSG00000228708.1" "AL109763.1" "processed_transcript" 0 FALSE
"ENSG00000228709.1" "AP001065.15" "processed_transcript" 0 FALSE
"ENSG00000228711.1" "AC004006.2" "pseudogene" 0 FALSE
"ENSG00000228714.2" "RP11-284G10.1" "lincRNA" 0 FALSE
"ENSG00000228716.2" "DHFR" "protein_coding" 123 TRUE
"ENSG00000228717.1" "AF013593.1" "pseudogene" 0 FALSE
"ENSG00000228718.1" "RP11-145H9.3" "lincRNA" 0 FALSE
"ENSG00000228719.1" "RP5-1119A7.14" "lincRNA" 0 FALSE
"ENSG00000228721.1" "AC016909.2" "pseudogene" 0 FALSE
"ENSG00000228723.2" "SRGAP3-AS2" "antisense" 0 FALSE
"ENSG00000228725.3" "MTND2P12" "pseudogene" 9 FALSE
"ENSG00000228727.4" "SAPCD1" "protein_coding" 16 FALSE
"ENSG00000228728.1" "RP11-316K19.3" "pseudogene" 0 FALSE
"ENSG00000228729.1" "RP11-211A18.2" "pseudogene" 27 FALSE
"ENSG00000228730.1" "RP11-95L3.2" "lincRNA" 1 FALSE
"ENSG00000228733.1" "AC015815.8" "pseudogene" 6 FALSE
"ENSG00000228734.2" "RP11-335E6.3" "lincRNA" 6 FALSE
"ENSG00000228735.1" "GS1-18A18.2" "lincRNA" 0 FALSE
"ENSG00000228737.1" "AC008781.7" "antisense" 1 FALSE
"ENSG00000228739.1" "RP11-218I7.2" "lincRNA" 0 FALSE
"ENSG00000228740.2" "AC136896.1" "antisense" 0 FALSE
"ENSG00000228741.2" "RP11-309I15.1" "processed_transcript" 7 FALSE
"ENSG00000228742.5" "RP5-884M6.1" "lincRNA" 0 FALSE
"ENSG00000228744.1" "RPS3AP30" "pseudogene" 3 FALSE
"ENSG00000228745.3" "CTSL1P5" "pseudogene" 0 FALSE
"ENSG00000228748.2" "RP13-39P12.3" "antisense" 2 FALSE
"ENSG00000228750.1" "RP11-242F24.1" "lincRNA" 0 FALSE
"ENSG00000228751.1" "AC004022.8" "pseudogene" 0 FALSE
"ENSG00000228753.1" "EIF4BP2" "pseudogene" 0 FALSE
"ENSG00000228754.1" "RP11-534L6.3" "pseudogene" 0 FALSE
"ENSG00000228755.1" "PABPC1P8" "pseudogene" 0 FALSE
"ENSG00000228757.1" "AB019438.66" "pseudogene" 0 FALSE
"ENSG00000228759.1" "FAF2P1" "pseudogene" 0 FALSE
"ENSG00000228763.1" "AC010095.5" "antisense" 5 FALSE
"ENSG00000228764.1" "ZNF885P" "pseudogene" 0 FALSE
"ENSG00000228766.3" "RPL7L1P8" "pseudogene" 0 FALSE
"ENSG00000228767.1" "KRT8P18" "pseudogene" 0 FALSE
"ENSG00000228768.1" "AC003101.1" "protein_coding" 3 FALSE
"ENSG00000228769.1" "RP4-635O5.1" "pseudogene" 0 FALSE
"ENSG00000228770.1" "AC007327.6" "pseudogene" 0 FALSE
"ENSG00000228771.1" "RP11-552J9.1" "pseudogene" 0 FALSE
"ENSG00000228772.2" "RP1-309H15.2" "lincRNA" 0 FALSE
"ENSG00000228775.3" "RP5-894A10.5" "processed_transcript" 3 FALSE
"ENSG00000228776.2" "RP11-319C21.1" "pseudogene" 0 FALSE
"ENSG00000228777.1" "RP11-282C5.1" "lincRNA" 0 FALSE
"ENSG00000228778.1" "RP11-129J12.1" "lincRNA" 0 FALSE
"ENSG00000228779.1" "Z69666.2" "antisense" 4 FALSE
"ENSG00000228780.2" "RP1-50A13.1" "pseudogene" 0 FALSE
"ENSG00000228781.1" "RP11-336N8.3" "pseudogene" 1 FALSE
"ENSG00000228782.3" "MRPL45P2" "pseudogene" 127 FALSE
"ENSG00000228783.1" "RP11-147I11.1" "pseudogene" 0 FALSE
"ENSG00000228784.2" "AC013400.2" "lincRNA" 4 FALSE
"ENSG00000228786.1" "LINC00266-4P" "processed_transcript" 3 FALSE
"ENSG00000228787.1" "NLGN4Y-AS1" "antisense" 0 FALSE
"ENSG00000228789.2" "HCG22" "processed_transcript" 0 FALSE
"ENSG00000228790.1" "AC098784.1" "pseudogene" 0 FALSE
"ENSG00000228791.2" "THRB-AS1" "lincRNA" 0 FALSE
"ENSG00000228792.1" "RP11-354K1.2" "antisense" 0 FALSE
"ENSG00000228793.1" "RP1-223B1.1" "lincRNA" 0 FALSE
"ENSG00000228794.3" "RP11-206L10.11" "processed_transcript" 67 FALSE
"ENSG00000228797.2" "FAM207BP" "pseudogene" 0 FALSE
"ENSG00000228798.1" "AP000473.5" "lincRNA" 6 FALSE
"ENSG00000228799.1" "AC113607.2" "lincRNA" 0 FALSE
"ENSG00000228800.1" "RP11-253D19.1" "lincRNA" 0 FALSE
"ENSG00000228801.5" "RP11-110G21.1" "antisense" 6 FALSE
"ENSG00000228802.1" "AC073641.2" "antisense" 92 FALSE
"ENSG00000228803.1" "AC073072.6" "pseudogene" 0 FALSE
"ENSG00000228804.1" "RP11-211G3.3" "protein_coding" 60 FALSE
"ENSG00000228806.1" "AC092628.3" "pseudogene" 0 FALSE
"ENSG00000228807.1" "MRPS18CP6" "pseudogene" 0 FALSE
"ENSG00000228808.1" "HMGB3P4" "pseudogene" 6 FALSE
"ENSG00000228809.1" "RP4-705D16.3" "antisense" 0 FALSE
"ENSG00000228810.1" "PABPC1P11" "pseudogene" 0 FALSE
"ENSG00000228812.2" "RP11-157P1.5" "antisense" 2 FALSE
"ENSG00000228814.4" "RP11-119H12.5" "pseudogene" 0 FALSE
"ENSG00000228815.1" "MARK2P13" "pseudogene" 0 FALSE
"ENSG00000228816.1" "AK3P5" "pseudogene" 19 FALSE
"ENSG00000228817.2" "BACH1-IT2" "sense_intronic" 12 FALSE
"ENSG00000228818.1" "RP11-567G24.1" "pseudogene" 1 FALSE
"ENSG00000228819.1" "RP1-305B16.3" "pseudogene" 0 FALSE
"ENSG00000228820.2" "RPSAP1" "pseudogene" 0 FALSE
"ENSG00000228823.1" "RP11-293F5.8" "pseudogene" 0 FALSE
"ENSG00000228824.1" "MIR4500HG" "processed_transcript" 0 FALSE
"ENSG00000228825.1" "LAMTOR3P1" "pseudogene" 0 FALSE
"ENSG00000228826.1" "AL592494.4" "lincRNA" 0 FALSE
"ENSG00000228827.1" "RP11-234P3.2" "pseudogene" 0 FALSE
"ENSG00000228828.1" "RP11-162G10.1" "pseudogene" 5 FALSE
"ENSG00000228829.1" "AC005077.5" "pseudogene" 1 FALSE
"ENSG00000228830.1" "RP4-781K5.2" "antisense" 151 FALSE
"ENSG00000228833.1" "RP5-1014O16.9" "pseudogene" 0 FALSE
"ENSG00000228834.1" "RP11-249L21.4" "pseudogene" 1 FALSE
"ENSG00000228835.1" "AC012123.1" "protein_coding" 0 FALSE
"ENSG00000228836.3" "CT45A4" "protein_coding" 0 FALSE
"ENSG00000228837.2" "CBX3P6" "pseudogene" 0 FALSE
"ENSG00000228838.1" "RP4-784A16.2" "antisense" 1 FALSE
"ENSG00000228839.1" "RP3-400N23.6" "antisense" 2 FALSE
"ENSG00000228842.2" "PCDH9-AS2" "antisense" 1 FALSE
"ENSG00000228843.2" "RP11-112J3.15" "antisense" 21 FALSE
"ENSG00000228844.1" "RP11-467I20.3" "pseudogene" 0 FALSE
"ENSG00000228847.1" "ATP5G2P4" "pseudogene" 0 FALSE
"ENSG00000228848.2" "AC105402.2" "pseudogene" 0 FALSE
"ENSG00000228850.1" "CDY12P" "pseudogene" 0 FALSE
"ENSG00000228851.1" "RP11-1217F2.10" "pseudogene" 0 FALSE
"ENSG00000228852.2" "RP11-57H12.5" "antisense" 2 FALSE
"ENSG00000228853.1" "NEGR1-IT1" "sense_intronic" 3 FALSE
"ENSG00000228855.1" "RP3-433G13.1" "pseudogene" 0 FALSE
"ENSG00000228856.3" "USP17L30" "protein_coding" 0 FALSE
"ENSG00000228857.2" "AC104653.1" "lincRNA" 1 FALSE
"ENSG00000228858.1" "RP11-95K23.5" "antisense" 0 FALSE
"ENSG00000228860.1" "RP11-565H13.3" "pseudogene" 0 FALSE
"ENSG00000228861.4" "RPL23AP12" "pseudogene" 0 FALSE
"ENSG00000228862.3" "RP11-91I20.3" "lincRNA" 3 FALSE
"ENSG00000228863.3" "RP11-404F10.2" "antisense" 0 FALSE
"ENSG00000228865.1" "RP11-463P17.3" "antisense" 0 FALSE
"ENSG00000228868.3" "MYLKP1" "pseudogene" 0 FALSE
"ENSG00000228869.1" "COX4I1P2" "pseudogene" 0 FALSE
"ENSG00000228871.2" "MEP1AP1" "pseudogene" 0 FALSE
"ENSG00000228872.2" "AC096664.2" "pseudogene" 0 FALSE
"ENSG00000228873.1" "AC012307.2" "lincRNA" 0 FALSE
"ENSG00000228874.1" "AC090954.5" "pseudogene" 1 FALSE
"ENSG00000228876.1" "AC010745.2" "lincRNA" 1 FALSE
"ENSG00000228877.2" "RP11-473E2.4" "lincRNA" 0 FALSE
"ENSG00000228878.2" "AC007551.3" "processed_transcript" 8 FALSE
"ENSG00000228879.1" "RP11-439E19.6" "pseudogene" 0 FALSE
"ENSG00000228882.1" "CICP9" "pseudogene" 0 FALSE
"ENSG00000228884.2" "AC104634.2" "pseudogene" 0 FALSE
"ENSG00000228885.1" "LL0XNC01-250H12.2" "antisense" 0 FALSE
"ENSG00000228886.1" "RP11-290D2.3" "lincRNA" 5 FALSE
"ENSG00000228887.2" "EEF1DP1" "pseudogene" 0 FALSE
"ENSG00000228888.1" "RP4-764O22.2" "lincRNA" 0 FALSE
"ENSG00000228889.1" "UBAC2-AS1" "processed_transcript" 11 FALSE
"ENSG00000228890.1" "TTTY21" "lincRNA" 0 FALSE
"ENSG00000228897.1" "CTD-2021A8.2" "pseudogene" 13 FALSE
"ENSG00000228898.1" "AC012365.3" "pseudogene" 0 FALSE
"ENSG00000228901.3" "HMGN2P36" "pseudogene" 0 FALSE
"ENSG00000228902.1" "ST6GALNAC2P1" "pseudogene" 0 FALSE
"ENSG00000228903.2" "RASA4CP" "pseudogene" 2 FALSE
"ENSG00000228906.1" "RP13-216E22.4" "lincRNA" 30 FALSE
"ENSG00000228909.1" "AC008281.1" "lincRNA" 0 FALSE
"ENSG00000228914.1" "OR1H1P" "pseudogene" 0 FALSE
"ENSG00000228915.3" "RP11-757C15.2" "pseudogene" 6 FALSE
"ENSG00000228917.1" "RP11-544M22.8" "antisense" 0 FALSE
"ENSG00000228918.1" "GS1-122H1.2" "processed_transcript" 0 FALSE
"ENSG00000228919.3" "AC097381.1" "protein_coding" 0 FALSE
"ENSG00000228920.1" "AL162415.1" "pseudogene" 0 FALSE
"ENSG00000228922.1" "RP13-210D15.1" "pseudogene" 0 FALSE
"ENSG00000228923.1" "AP000355.2" "antisense" 1 FALSE
"ENSG00000228925.1" "AC016722.4" "processed_transcript" 14 FALSE
"ENSG00000228927.5" "TSPY3" "protein_coding" 0 FALSE
"ENSG00000228928.1" "AC002069.5" "pseudogene" 0 FALSE
"ENSG00000228929.1" "RP11-159C21.4" "pseudogene" 30 FALSE
"ENSG00000228930.1" "MTCO1P3" "pseudogene" 0 FALSE
"ENSG00000228932.1" "RP11-88G17.2" "processed_transcript" 2 FALSE
"ENSG00000228933.2" "RP11-268G12.1" "processed_transcript" 0 FALSE
"ENSG00000228935.1" "RP11-189G24.2" "pseudogene" 0 FALSE
"ENSG00000228937.1" "AC005539.2" "pseudogene" 0 FALSE
"ENSG00000228938.3" "SNRPD2P1" "pseudogene" 0 FALSE
"ENSG00000228939.1" "AKT3-IT1" "sense_intronic" 21 FALSE
"ENSG00000228940.1" "RP11-348A7.1" "pseudogene" 0 FALSE
"ENSG00000228941.1" "UBE3AP2" "pseudogene" 0 FALSE
"ENSG00000228943.1" "RP5-1053E7.2" "pseudogene" 0 FALSE
"ENSG00000228944.1" "AC004485.3" "antisense" 0 FALSE
"ENSG00000228945.3" "CLUHP2" "pseudogene" 0 FALSE
"ENSG00000228948.2" "SLC25A6P5" "pseudogene" 1 FALSE
"ENSG00000228949.1" "UGT1A12P" "pseudogene" 0 FALSE
"ENSG00000228950.1" "AC023137.2" "lincRNA" 0 FALSE
"ENSG00000228951.1" "RP11-336A10.4" "lincRNA" 0 FALSE
"ENSG00000228952.1" "RP11-567G11.1" "lincRNA" 0 FALSE
"ENSG00000228953.1" "AC006026.12" "pseudogene" 0 FALSE
"ENSG00000228955.2" "RP11-452J6.2" "pseudogene" 5 FALSE
"ENSG00000228956.3" "AC144521.1" "processed_transcript" 0 FALSE
"ENSG00000228957.1" "RP11-23J9.3" "pseudogene" 0 FALSE
"ENSG00000228958.1" "PIGPP3" "pseudogene" 0 FALSE
"ENSG00000228959.1" "RP5-1121H13.3" "lincRNA" 0 FALSE
"ENSG00000228960.4" "OR2A9P" "pseudogene" 0 FALSE
"ENSG00000228961.1" "AP000282.3" "lincRNA" 0 FALSE
"ENSG00000228962.1" "HCG23" "antisense" 0 FALSE
"ENSG00000228963.3" "GS1-388B5.5" "pseudogene" 0 FALSE
"ENSG00000228965.1" "RP11-1007I13.2" "pseudogene" 0 FALSE
"ENSG00000228966.2" "AB019438.63" "pseudogene" 0 FALSE
"ENSG00000228968.1" "AC096554.1" "lincRNA" 0 FALSE
"ENSG00000228970.5" "UBTFL6" "pseudogene" 0 FALSE
"ENSG00000228971.2" "RP11-286B14.1" "lincRNA" 0 FALSE
"ENSG00000228972.1" "RP1-86D1.2" "sense_intronic" 13 FALSE
"ENSG00000228973.1" "AC009955.8" "antisense" 0 FALSE
"ENSG00000228974.4" "AC006483.5" "pseudogene" 0 FALSE
"ENSG00000228976.1" "SUMO2P8" "pseudogene" 24 FALSE
"ENSG00000228979.2" "AC113554.1" "pseudogene" 1 FALSE
"ENSG00000228980.3" "RP11-702L6.4" "lincRNA" 1 FALSE
"ENSG00000228981.3" "RP11-364L4.1" "pseudogene" 2 FALSE
"ENSG00000228982.1" "RP11-107G24.3" "pseudogene" 0 FALSE
"ENSG00000228983.4" "AC025627.7" "pseudogene" 0 FALSE
"ENSG00000228984.3" "RP11-101E19.8" "pseudogene" 0 FALSE
"ENSG00000228986.1" "RP13-228J13.8" "pseudogene" 1 FALSE
"ENSG00000228988.1" "RP4-677H15.4" "antisense" 15 FALSE
"ENSG00000228989.1" "AC133528.2" "antisense" 29 FALSE
"ENSG00000228991.2" "RP11-318K12.1" "pseudogene" 15 FALSE
"ENSG00000228992.2" "RPL5P32" "pseudogene" 0 FALSE
"ENSG00000228995.1" "MTND1P9" "pseudogene" 3 FALSE
"ENSG00000228997.1" "RP1-186E20.1" "pseudogene" 10 FALSE
"ENSG00000228998.3" "RP11-697E2.7" "pseudogene" 22 FALSE
"ENSG00000228999.1" "AC068490.1" "lincRNA" 0 FALSE
"ENSG00000229000.1" "SEPT7P8" "pseudogene" 0 FALSE
"ENSG00000229001.1" "ACTBP14" "pseudogene" 0 FALSE
"ENSG00000229002.1" "RP11-666A1.4" "pseudogene" 0 FALSE
"ENSG00000229005.1" "RP5-881L22.4" "processed_transcript" 0 FALSE
"ENSG00000229007.1" "EXOSC3P1" "pseudogene" 11 FALSE
"ENSG00000229009.3" "TMPRSS11GP" "pseudogene" 0 FALSE
"ENSG00000229010.1" "RP5-979D14.1" "pseudogene" 0 FALSE
"ENSG00000229011.1" "RP11-276G3.1" "lincRNA" 0 FALSE
"ENSG00000229012.1" "GS1-542M4.4" "lincRNA" 0 FALSE
"ENSG00000229013.1" "AC083939.1" "pseudogene" 0 FALSE
"ENSG00000229014.3" "RPL30P13" "pseudogene" 3 FALSE
"ENSG00000229015.1" "RP11-265D19.6" "lincRNA" 0 FALSE
"ENSG00000229016.1" "RP11-224O19.4" "pseudogene" 0 FALSE
"ENSG00000229017.2" "RP11-439L18.3" "antisense" 4 FALSE
"ENSG00000229018.4" "RP11-313P13.3" "pseudogene" 47 FALSE
"ENSG00000229019.1" "RP11-88I18.3" "sense_intronic" 1 FALSE
"ENSG00000229020.4" "AKR7A2P1" "pseudogene" 0 FALSE
"ENSG00000229021.2" "AL591893.1" "processed_transcript" 2 FALSE
"ENSG00000229022.1" "RP11-553N16.1" "pseudogene" 2 FALSE
"ENSG00000229023.1" "AC067945.3" "pseudogene" 2 FALSE
"ENSG00000229025.1" "AP001595.1" "lincRNA" 0 FALSE
"ENSG00000229027.3" "HSFY1P1" "pseudogene" 0 FALSE
"ENSG00000229028.2" "KRT223P" "pseudogene" 0 FALSE
"ENSG00000229029.2" "RP11-408A13.1" "pseudogene" 3 FALSE
"ENSG00000229030.1" "RP11-402P6.6" "pseudogene" 0 FALSE
"ENSG00000229031.1" "RP11-666G4.1" "pseudogene" 0 FALSE
